CJJ81176_RS01160	b2529	39.850	41	323	128	133	92.0	6.65e-24
CJJ81176_RS01165	b2530	38.760	97	393	404	387	257	2.41e-83
CJJ81176_RS01170	b1704	31.707	31	133	348	41	26.2	0.71
CJJ81176_RS01175	b2564	27.778	14	388	243	54	32.7	0.033
CJJ81176_RS01180	b1717	55.556	70	63	65	45	40.0	3.02e-07
CJJ81176_RS01185	b1716	58.974	100	117	118	117	116	7.83e-36
CJJ81176_RS09150	b2309	33.333	75	44	260	33	22.3	1.5
CJJ81176_RS09155	b1475	37.143	28	121	294	35	25.8	0.91
CJJ81176_RS01200	b2521	30.000	21	285	281	60	28.9	0.39
CJJ81176_RS01205	b3533	66.667	8	159	872	12	25.8	1.6
CJJ81176_RS01210	b4111	31.281	87	436	500	406	170	9.32e-49
CJJ81176_RS01215	b1896	44.444	35	51	474	18	21.6	4.1
CJJ81176_RS01220	b0783	43.791	97	157	161	153	125	3.15e-38
CJJ81176_RS01225	b3630	37.778	51	87	265	45	24.3	1.3
CJJ81176_RS01230	b3094	24.706	22	386	258	85	26.6	2.8
CJJ81176_RS01235	b1749	31.955	98	252	268	266	120	9.70e-34
CJJ81176_RS01240	b4114	40.080	92	512	547	499	352	1.21e-116
CJJ81176_RS01245	b4042	41.818	93	118	122	110	85.1	1.43e-23
CJJ81176_RS01250	b4498	27.273	81	81	257	66	26.9	0.14
CJJ81176_RS01255	b1062	39.067	99	335	348	343	224	6.06e-72
CJJ81176_RS01260	b0692	30.612	67	73	439	49	23.9	1.6
CJJ81176_RS01265	b2785	24.419	33	239	433	86	38.5	2.58e-04
CJJ81176_RS01270	b1421	31.532	25	665	546	222	101	2.15e-23
CJJ81176_RS01275	b3040	40.000	96	291	257	280	185	1.67e-58
CJJ81176_RS01280	b1872	49.641	99	838	809	836	807	0.0
CJJ81176_RS01285	b0996	25.714	89	191	390	175	72.4	3.68e-16
CJJ81176_RS01290	b0643	26.230	36	169	160	61	28.5	0.17
CJJ81176_RS01295	b3050	25.806	51	176	209	93	29.3	0.096
CJJ81176_RS01300	b4175	24.825	64	362	334	286	53.9	5.44e-09
CJJ81176_RS01305	b3770	45.455	96	304	309	297	254	6.59e-85
CJJ81176_RS01310	b1461	31.250	71	68	77	48	33.1	1.93e-04
CJJ81176_RS01315	b2480	40.268	99	151	156	149	120	1.05e-36
CJJ81176_RS01320	b4211	41.667	7	363	286	24	28.1	0.81
CJJ81176_RS01325	b0180	47.101	95	146	151	138	136	7.58e-43
CJJ81176_RS01330	b0181	37.795	95	263	262	254	186	1.77e-59
CJJ81176_RS01335	b0438	55.147	99	407	424	408	436	4.04e-153
CJJ81176_RS01340	b3251	55.752	97	346	347	339	369	7.47e-129
CJJ81176_RS01345	b3250	28.846	20	249	367	52	29.3	0.25
CJJ81176_RS01350	b0033	55.282	99	1089	1073	1098	1215	0.0
CJJ81176_RS01355	b3638	26.316	41	140	222	57	26.2	0.78
CJJ81176_RS01360	b0008	32.414	41	325	317	145	57.8	2.02e-10
CJJ81176_RS01365	b4388	36.041	95	207	322	197	112	5.08e-31
CJJ81176_RS01370	b1887	32.374	80	173	167	139	68.2	8.40e-16
CJJ81176_RS01375	b1888	39.492	56	769	557	433	303	7.42e-95
CJJ81176_RS01380	b1882	31.008	40	318	129	129	62.0	6.86e-13
CJJ81176_RS01385	b2752	32.258	30	205	302	62	29.6	0.12
CJJ81176_RS01390	b3181	44.586	97	161	158	157	138	1.71e-43
CJJ81176_RS01395	b0182	26.727	87	364	382	333	114	1.11e-29
CJJ81176_RS01400	b0763	20.370	99	250	257	270	31.6	0.041
CJJ81176_RS01405	b2240	33.571	90	364	452	280	155	4.78e-44
CJJ81176_RS01405	b2240	43.137	90	364	452	51	45.8	2.74e-06
CJJ81176_RS01410	b2744	37.255	98	258	253	255	167	4.59e-52
CJJ81176_RS01415	b2812	31.746	98	217	268	252	105	2.22e-28
CJJ81176_RS01420	b0131	46.789	86	126	126	109	105	1.84e-31
CJJ81176_RS01425	b0133	41.343	99	282	283	283	209	5.44e-68
CJJ81176_RS01430	b0134	43.019	96	274	264	265	232	4.92e-77
CJJ81176_RS01435	b0262	36.364	75	296	348	231	153	3.15e-45
CJJ81176_RS01440	b2423	31.818	79	222	291	176	99.0	6.60e-26
CJJ81176_RS01445	b0571	31.081	48	133	227	74	26.6	0.55
CJJ81176_RS01450	b0763	26.829	90	249	257	246	60.1	9.66e-12
CJJ81176_RS01455	b0777	23.305	92	228	251	236	47.4	2.10e-07
CJJ81176_RS01460	b4131	31.250	40	203	715	96	27.7	0.62
CJJ81176_RS01465	b0776	28.412	93	380	384	359	158	1.27e-45
CJJ81176_RS01470	b0774	34.752	98	427	429	423	249	2.49e-79
CJJ81176_RS01475	b0778	28.249	74	201	225	177	61.2	1.41e-12
CJJ81176_RS01480	b1600	38.384	94	104	121	99	50.1	4.42e-10
CJJ81176_RS01485	b4148	26.733	88	112	105	101	56.2	1.69e-12
CJJ81176_RS01490	b1732	46.154	15	178	753	26	26.2	1.4
CJJ81176_RS01495	b1204	34.737	99	181	194	190	87.4	7.72e-23
CJJ81176_RS01500	b4262	22.083	64	352	360	240	45.4	2.97e-06
CJJ81176_RS01505	b2838	31.387	96	402	420	411	189	7.24e-57
CJJ81176_RS01510	b0675	26.000	95	255	250	250	73.2	2.50e-16
CJJ81176_RS01515	b2599	32.440	97	357	386	373	165	1.32e-48
CJJ81176_RS01520	b2021	26.316	86	364	356	323	108	1.15e-27
CJJ81176_RS01525	b1938	30.714	95	560	552	560	219	3.59e-65
CJJ81176_RS01530	b1939	30.061	95	342	331	326	173	1.62e-52
CJJ81176_RS01535	b2075	36.508	21	276	1040	63	28.1	0.91
CJJ81176_RS01540	b0420	40.954	98	615	620	608	452	3.04e-153
CJJ81176_RS01545	b0683	31.667	85	136	148	120	56.2	7.80e-12
CJJ81176_RS01550	b1549	33.333	9	398	136	39	29.6	0.20
CJJ81176_RS01555	b3833	30.672	97	235	251	238	120	2.07e-34
CJJ81176_RS01560	b2509	42.553	73	387	456	282	249	1.47e-79
CJJ81176_RS01565	b0907	41.226	99	358	362	359	262	1.95e-86
CJJ81176_RS01570	b1809	35.185	92	116	114	108	61.6	1.64e-14
CJJ81176_RS01575	b1091	48.220	95	324	317	309	311	1.42e-106
CJJ81176_RS01580	b1090	39.339	98	328	356	333	221	5.35e-71
CJJ81176_RS01585	b4220	42.308	54	48	577	26	23.5	0.80
CJJ81176_RS01590	b1413	39.394	28	117	1300	33	25.8	0.89
CJJ81176_RS01595	b2518	58.394	100	137	143	137	170	1.37e-56
CJJ81176_RS01600	b2562	41.791	71	94	86	67	49.7	2.22e-10
CJJ81176_RS01605	b0605	34.437	75	198	187	151	108	1.05e-30
CJJ81176_RS01610	b1880	37.845	97	368	382	362	244	4.35e-79
CJJ81176_RS01615	b3552	26.923	51	247	219	130	51.6	7.51e-09
CJJ81176_RS01620	b1890	23.932	82	258	295	234	49.3	6.54e-08
CJJ81176_RS01625	b3863	35.870	99	879	928	920	522	6.58e-173
CJJ81176_RS01630	b3523	38.095	9	453	440	42	39.7	3.43e-04
CJJ81176_RS01635	b0651	23.344	92	335	311	317	75.1	2.72e-16
CJJ81176_RS01640	b2689	29.927	93	147	142	137	65.1	3.44e-15
CJJ81176_RS01645	b4058	51.444	97	941	940	935	904	0.0
CJJ81176_RS01650	b2327	26.531	19	261	269	49	28.5	0.46
CJJ81176_RS01655	b0491	30.303	80	41	259	33	20.4	7.0
CJJ81176_RS01660	b1264	33.423	82	416	520	371	166	3.42e-47
CJJ81176_RS01665	b1263	34.156	90	533	531	486	234	1.80e-71
CJJ81176_RS01670	b1262	30.653	97	199	453	199	89.7	5.10e-22
CJJ81176_RS01675	b1261	51.429	98	392	397	385	397	2.25e-138
CJJ81176_RS01680	b1260	28.821	90	249	268	229	115	4.09e-32
CJJ81176_RS01685	b0354	34.884	31	140	179	43	23.9	4.3
CJJ81176_RS01690	b1946	35.556	88	102	137	90	61.6	2.03e-14
CJJ81176_RS01695	b2527	31.148	22	265	171	61	25.0	5.0
CJJ81176_RS01700	b3779	25.000	85	486	494	424	101	6.88e-24
CJJ81176_RS01705	b2562	44.706	98	81	86	85	67.0	1.95e-17
CJJ81176_RS01710	b0571	29.018	99	223	227	224	118	8.50e-34
CJJ81176_RS01715	b2622	24.419	81	105	413	86	31.2	0.008
CJJ81176_RS01720	b3059	28.788	95	202	205	198	75.5	5.34e-18
CJJ81176_RS01725	b3518	43.321	77	341	465	277	204	8.40e-63
CJJ81176_RS01730	b3176	42.191	95	445	445	429	320	8.66e-107
CJJ81176_RS01735	b0027	34.167	73	156	164	120	63.9	1.90e-14
CJJ81176_RS01740	b2965	27.027	44	150	711	74	28.5	0.17
CJJ81176_RS01745	b2955	24.549	58	448	378	277	86.7	2.01e-19
CJJ81176_RS01750	b0271	33.333	33	83	536	27	24.3	1.2
CJJ81176_RS01755	b0572	26.974	92	492	457	456	172	4.37e-49
CJJ81176_RS01760	b2470	42.885	98	1040	1037	1033	860	0.0
CJJ81176_RS01765	b3265	31.638	94	367	385	354	164	6.84e-48
CJJ81176_RS01770	b1111	42.222	21	210	210	45	46.6	2.28e-07
CJJ81176_RS01775	b0992	20.172	48	458	357	233	47.0	1.48e-06
CJJ81176_RS01780	b3065	48.333	86	70	71	60	51.2	1.77e-11
CJJ81176_RS01790	b3918	28.395	36	201	251	81	29.3	0.17
CJJ81176_RS01795	b3038	31.070	95	389	386	383	162	5.84e-47
CJJ81176_RS01800	b2913	29.371	90	311	410	286	115	2.54e-30
CJJ81176_RS01805	b0426	40.625	97	163	163	160	110	2.16e-32
CJJ81176_RS01810	b3835	23.741	87	158	546	139	28.5	0.21
CJJ81176_RS01815	b2151	38.462	9	274	346	26	27.3	1.0
CJJ81176_RS01820	b3178	28.505	36	570	644	214	75.9	2.50e-15
CJJ81176_RS01825	b1972	25.294	80	190	211	170	40.4	2.51e-05
CJJ81176_RS01830	b1971	57.471	85	297	334	261	317	6.03e-109
CJJ81176_RS01835	b1281	34.685	97	226	245	222	127	6.34e-37
CJJ81176_RS01840	b0416	35.833	89	132	139	120	68.2	1.57e-16
CJJ81176_RS01845	b0415	50.968	100	154	156	155	157	5.32e-51
CJJ81176_RS01850	b1215	44.944	97	271	284	267	236	2.73e-78
CJJ81176_RS01855	b3943	27.869	20	310	301	61	28.9	0.40
CJJ81176_RS01860	b2511	32.594	97	460	490	451	235	5.00e-73
CJJ81176_RS01865	b3390	33.125	92	165	173	160	93.6	1.51e-25
CJJ81176_RS01870	b3384	38.602	99	319	334	329	206	1.37e-65
CJJ81176_RS01875	b0893	47.307	100	411	430	427	378	4.69e-130
CJJ81176_RS01880	b3078	34.545	6	820	477	55	31.2	0.34
CJJ81176_RS01885	b2036	44.828	14	211	367	29	30.8	0.064
CJJ81176_RS01890	b1676	37.684	97	480	470	475	287	5.77e-93
CJJ81176_RS01895	b2210	24.481	99	448	548	482	82.0	1.41e-17
CJJ81176_RS01900	b3244	21.649	36	209	481	97	27.7	0.62
CJJ81176_RS01905	b3897	29.268	43	96	582	41	25.0	1.1
CJJ81176_RS01910	b0904	24.444	14	332	285	45	30.0	0.19
CJJ81176_RS01915	b3068	22.115	54	192	168	104	25.8	1.8
CJJ81176_RS01920	b1241	44.444	47	94	891	45	28.5	0.062
CJJ81176_RS01925	b2313	27.500	64	187	162	120	35.4	8.35e-04
