CJJ81176_RS00275	SL1344_RS08865	39.286	12	239	360	28	26.2	2.3
CJJ81176_RS09120	SL1344_RS21285	32.000	41	61	394	25	23.1	2.0
CJJ81176_RS00285	SL1344_RS16370	57.317	74	111	484	82	103	3.58e-28
CJJ81176_RS00290	SL1344_RS16370	38.333	81	74	484	60	48.1	4.14e-09
CJJ81176_RS00295	SL1344_RS16370	52.778	89	79	484	72	66.2	2.19e-15
CJJ81176_RS00300	SL1344_RS16370	41.667	100	108	484	108	92.4	3.18e-24
CJJ81176_RS00305	SL1344_RS06095	31.956	99	338	368	363	192	1.82e-59
CJJ81176_RS00310	SL1344_RS15360	25.301	76	201	454	166	46.6	4.20e-07
CJJ81176_RS00315	SL1344_RS21285	26.364	37	262	394	110	27.7	1.0
CJJ81176_RS00320	SL1344_RS03095	26.471	40	164	255	68	26.9	0.66
CJJ81176_RS00335	SL1344_RS09890	42.697	32	280	137	89	73.2	4.45e-17
CJJ81176_RS00340	SL1344_RS09885	26.687	89	359	334	326	122	8.67e-33
CJJ81176_RS00345	SL1344_RS09785	31.674	90	230	239	221	119	4.64e-34
CJJ81176_RS00350	SL1344_RS15350	22.581	53	118	181	62	29.6	0.042
CJJ81176_RS00355	SL1344_RS09060	35.057	56	288	270	174	85.5	2.45e-20
CJJ81176_RS00360	SL1344_RS18405	26.396	38	484	491	197	71.2	3.95e-14
CJJ81176_RS00365	SL1344_RS00930	29.134	80	157	159	127	58.2	3.18e-12
CJJ81176_RS00370	SL1344_RS13090	28.378	47	159	379	74	28.1	0.29
CJJ81176_RS00375	SL1344_RS03450	37.879	16	409	384	66	43.1	2.24e-05
CJJ81176_RS00380	SL1344_RS06435	24.215	95	298	618	223	71.6	8.74e-15
CJJ81176_RS00380	SL1344_RS06435	23.671	95	298	618	207	41.6	5.65e-05
CJJ81176_RS00385	SL1344_RS22430	24.691	22	343	243	81	29.6	0.28
CJJ81176_RS09125	SL1344_RS15750	32.000	56	116	173	75	25.8	0.70
CJJ81176_RS09130	SL1344_RS06040	34.043	47	98	336	47	27.3	0.16
CJJ81176_RS00405	SL1344_RS04835	24.490	39	218	1488	98	28.5	0.49
CJJ81176_RS00410	SL1344_RS11735	29.333	16	479	396	75	38.1	0.001
CJJ81176_RS00415	SL1344_RS11735	22.707	89	246	396	229	61.6	6.97e-12
CJJ81176_RS00420	SL1344_RS19025	53.777	98	560	551	556	571	0.0
CJJ81176_RS00425	SL1344_RS19960	26.761	38	189	330	71	25.8	2.5
CJJ81176_RS00430	SL1344_RS04290	26.230	23	265	623	61	26.9	1.6
CJJ81176_RS00435	SL1344_RS15430	47.619	8	268	75	21	24.3	4.2
CJJ81176_RS00440	SL1344_RS11790	35.135	44	77	379	37	24.6	0.80
CJJ81176_RS00445	SL1344_RS03745	44.701	96	520	522	519	417	2.95e-142
CJJ81176_RS00450	SL1344_RS03750	27.157	99	374	379	394	115	5.48e-30
CJJ81176_RS00460	SL1344_RS15600	45.133	97	231	235	226	234	5.29e-79
CJJ81176_RS00465	SL1344_RS13595	46.330	93	231	229	218	211	5.32e-70
CJJ81176_RS00470	SL1344_RS22210	57.511	99	468	478	466	547	0.0
CJJ81176_RS00475	SL1344_RS22205	53.394	99	445	433	442	407	9.75e-141
CJJ81176_RS00480	SL1344_RS07230	34.146	9	453	206	41	28.1	1.1
CJJ81176_RS00485	SL1344_RS08515	29.508	49	122	250	61	25.0	1.7
CJJ81176_RS00490	SL1344_RS06840	37.143	16	207	78	35	28.9	0.073
CJJ81176_RS00495	SL1344_RS00860	27.907	17	445	796	86	31.2	0.16
CJJ81176_RS00500	SL1344_RS12890	32.941	20	400	2435	85	32.7	0.054
CJJ81176_RS00505	SL1344_RS17070	41.748	100	102	103	103	80.1	4.48e-22
CJJ81176_RS00510	SL1344_RS17065	65.854	96	84	85	82	102	3.13e-31
CJJ81176_RS00515	SL1344_RS17055	44.048	94	356	390	336	229	2.85e-73
CJJ81176_RS00520	SL1344_RS01645	33.043	90	251	367	230	115	4.40e-31
CJJ81176_RS00525	SL1344_RS17595	37.500	97	305	315	304	194	2.44e-61
CJJ81176_RS00530	SL1344_RS21250	31.852	59	217	320	135	57.0	1.22e-10
CJJ81176_RS00535	SL1344_RS23925	28.485	56	261	401	165	58.2	1.02e-10
CJJ81176_RS00540	SL1344_RS24370	25.000	51	278	652	148	52.0	1.87e-08
CJJ81176_RS00545	SL1344_RS13885	26.923	37	141	366	52	26.6	0.74
CJJ81176_RS00550	SL1344_RS19920	26.214	61	170	156	103	30.8	0.032
CJJ81176_RS00555	SL1344_RS19915	32.895	44	173	177	76	41.6	6.24e-06
CJJ81176_RS00560	SL1344_RS19910	55.773	99	501	513	511	591	0.0
CJJ81176_RS00565	SL1344_RS19905	29.831	99	294	287	295	161	6.07e-49
CJJ81176_RS00570	SL1344_RS19900	70.346	99	465	460	462	660	0.0
CJJ81176_RS00575	SL1344_RS19895	30.645	91	129	139	124	55.8	8.92e-12
CJJ81176_RS00580	SL1344_RS16335	26.702	88	184	244	191	65.1	5.59e-14
CJJ81176_RS00585	SL1344_RS16330	33.600	96	129	141	125	67.4	3.36e-16
CJJ81176_RS00590	SL1344_RS08970	54.167	9	259	84	24	25.4	1.8
CJJ81176_RS00595	SL1344_RS03790	20.087	56	402	430	229	53.5	1.21e-08
CJJ81176_RS00600	SL1344_RS03795	47.059	62	165	174	102	93.6	1.59e-25
CJJ81176_RS00605	SL1344_RS03800	21.860	67	315	262	215	43.5	7.56e-06
CJJ81176_RS00610	SL1344_RS17835	34.228	77	191	196	149	83.6	3.78e-21
CJJ81176_RS00615	SL1344_RS05890	36.120	95	306	309	299	150	4.34e-44
CJJ81176_RS00620	SL1344_RS01050	36.681	99	229	232	229	134	1.15e-39
CJJ81176_RS00625	SL1344_RS08255	32.917	95	251	311	240	139	9.15e-41
CJJ81176_RS00630	SL1344_RS16675	22.115	60	173	220	104	29.3	0.11
CJJ81176_RS00635	SL1344_RS03720	30.769	25	204	933	52	28.1	0.59
CJJ81176_RS00640	SL1344_RS03375	35.135	79	134	157	111	59.3	6.23e-13
CJJ81176_RS00645	SL1344_RS21970	29.670	18	417	740	91	33.5	0.032
CJJ81176_RS00650	SL1344_RS17480	39.871	97	305	321	311	200	1.64e-63
CJJ81176_RS00655	SL1344_RS19635	24.286	21	328	643	70	26.9	2.7
CJJ81176_RS00660	SL1344_RS00945	27.434	94	120	151	113	52.4	1.76e-10
CJJ81176_RS00665	SL1344_RS03235	35.000	64	149	155	100	69.3	1.37e-16
CJJ81176_RS00670	SL1344_RS12140	53.785	90	280	304	251	282	3.19e-96
CJJ81176_RS00675	SL1344_RS13050	34.247	30	240	267	73	53.1	2.87e-09
CJJ81176_RS00680	SL1344_RS01135	23.756	99	739	804	804	218	1.82e-61
CJJ81176_RS00685	SL1344_RS13695	22.222	65	275	373	189	45.8	1.49e-06
CJJ81176_RS00690	SL1344_RS09455	28.736	19	457	439	87	48.9	4.32e-07
CJJ81176_RS00695	SL1344_RS00680	42.160	96	294	305	287	244	5.05e-81
CJJ81176_RS00700	SL1344_RS09090	28.788	45	133	231	66	32.3	0.007
CJJ81176_RS00705	SL1344_RS00015	26.518	100	292	309	313	95.9	7.35e-24
CJJ81176_RS00710	SL1344_RS23265	39.394	39	85	921	33	24.6	1.1
CJJ81176_RS00715	SL1344_RS16970	48.833	69	871	892	600	547	0.0
CJJ81176_RS00720	SL1344_RS12445	23.864	72	120	308	88	26.2	0.75
CJJ81176_RS00725	SL1344_RS16980	39.091	76	140	150	110	80.5	4.57e-21
CJJ81176_RS00730	SL1344_RS22005	34.043	7	631	144	47	27.3	1.8
CJJ81176_RS09135	SL1344_RS16095	34.884	28	156	361	43	26.2	1.4
CJJ81176_RS00735	SL1344_RS20990	25.373	22	292	336	67	30.4	0.13
CJJ81176_RS00740	SL1344_RS14830	27.711	93	267	282	249	100	5.44e-26
CJJ81176_RS00745	SL1344_RS09465	29.612	72	284	251	206	108	2.76e-29
CJJ81176_RS00750	SL1344_RS09460	26.136	83	296	314	264	114	1.14e-30
CJJ81176_RS00755	SL1344_RS18435	29.720	34	659	547	286	102	1.01e-23
CJJ81176_RS00760	SL1344_RS14455	25.373	11	593	427	67	29.3	0.82
CJJ81176_RS00765	SL1344_RS04655	38.679	98	312	322	318	205	2.25e-65
CJJ81176_RS00770	SL1344_RS20145	46.667	98	104	109	105	104	1.16e-31
CJJ81176_RS00775	SL1344_RS16865	24.272	90	112	131	103	39.7	5.95e-06
CJJ81176_RS00780	SL1344_RS00010	28.409	54	415	820	264	73.9	6.64e-15
CJJ81176_RS00785	SL1344_RS12330	53.030	99	400	412	396	454	2.44e-160
CJJ81176_RS00790	SL1344_RS16940	21.875	36	268	629	96	29.3	0.37
CJJ81176_RS00795	SL1344_RS23790	27.660	14	312	188	47	28.1	0.57
CJJ81176_RS00800	SL1344_RS22430	25.217	96	227	243	230	76.6	7.70e-18
CJJ81176_RS00805	SL1344_RS16855	34.643	99	274	287	280	130	3.90e-37
CJJ81176_RS00810	SL1344_RS21045	50.000	98	66	70	66	80.9	2.32e-23
CJJ81176_RS00815	SL1344_RS16005	24.775	92	218	243	222	50.4	1.51e-08
CJJ81176_RS00825	SL1344_RS03980	29.412	24	141	427	34	26.9	0.52
CJJ81176_RS00830	SL1344_RS15255	29.688	33	193	120	64	37.0	1.67e-04
CJJ81176_RS00835	SL1344_RS15265	29.134	50	247	223	127	55.8	2.22e-10
CJJ81176_RS00840	SL1344_RS04060	33.123	94	320	329	317	184	4.60e-57
CJJ81176_RS00845	SL1344_RS23030	28.125	19	171	329	32	25.0	3.4
CJJ81176_RS00850	SL1344_RS06925	23.000	61	165	497	100	32.0	0.017
CJJ81176_RS00855	SL1344_RS21735	21.525	74	294	290	223	52.0	1.34e-08
CJJ81176_RS00860	SL1344_RS22385	28.269	92	289	316	283	114	8.69e-31
CJJ81176_RS00865	SL1344_RS09160	38.919	98	187	188	185	130	1.77e-39
CJJ81176_RS00875	SL1344_RS18310	44.828	48	60	138	29	23.5	1.4
CJJ81176_RS00880	SL1344_RS07110	57.436	89	220	193	195	224	9.38e-76
CJJ81176_RS09140	SL1344_RS08015	30.909	24	230	198	55	29.6	0.14
CJJ81176_RS00895	SL1344_RS17845	24.841	38	401	601	157	32.7	0.055
CJJ81176_RS00900	SL1344_RS04445	38.462	77	302	377	247	175	3.64e-53
CJJ81176_RS00905	SL1344_RS12545	20.714	25	538	277	140	50.4	1.20e-07
CJJ81176_RS00910	SL1344_RS12300	22.305	77	334	397	269	42.0	4.36e-05
CJJ81176_RS00915	SL1344_RS11535	41.667	89	38	187	36	23.9	0.31
CJJ81176_RS00920	SL1344_RS01925	44.565	81	399	406	276	220	8.96e-69
CJJ81176_RS00920	SL1344_RS01925	30.769	81	399	406	52	41.2	9.77e-05
CJJ81176_RS00925	SL1344_RS22620	23.185	94	452	447	427	152	3.16e-42
CJJ81176_RS00930	SL1344_RS09255	23.750	20	394	216	80	38.1	4.81e-04
CJJ81176_RS00935	SL1344_RS22015	52.941	99	69	111	68	75.1	1.65e-20
CJJ81176_RS00940	SL1344_RS15555	53.390	99	239	237	236	224	8.46e-75
CJJ81176_RS00945	SL1344_RS12830	38.624	99	188	212	189	127	5.10e-38
CJJ81176_RS00950	SL1344_RS22365	28.395	95	456	515	486	132	1.86e-34
CJJ81176_RS00955	SL1344_RS22515	26.271	42	232	216	118	30.8	0.065
CJJ81176_RS00960	SL1344_RS20065	33.803	97	501	506	497	293	1.33e-94
CJJ81176_RS00965	SL1344_RS17590	38.788	94	175	169	165	112	6.66e-33
CJJ81176_RS00970	SL1344_RS02290	68.085	97	194	207	188	283	4.30e-99
CJJ81176_RS00975	SL1344_RS02285	29.385	98	444	432	439	163	2.34e-46
CJJ81176_RS00980	SL1344_RS11265	41.279	88	190	222	172	118	2.81e-34
CJJ81176_RS00985	SL1344_RS09865	43.662	90	461	456	426	329	1.18e-109
CJJ81176_RS00990	SL1344_RS12120	38.429	100	445	505	471	315	9.61e-104
CJJ81176_RS00995	SL1344_RS00325	36.604	99	242	273	265	174	1.01e-54
CJJ81176_RS01000	SL1344_RS04675	32.697	98	393	447	419	196	2.93e-59
CJJ81176_RS01005	SL1344_RS08145	32.759	15	375	243	58	28.5	0.67
CJJ81176_RS01010	SL1344_RS00265	41.176	27	115	228	34	25.4	1.2
CJJ81176_RS01015	SL1344_RS02865	25.000	48	190	391	92	26.6	1.4
CJJ81176_RS01020	SL1344_RS17755	29.630	24	114	201	27	23.1	6.3
CJJ81176_RS01025	SL1344_RS03875	27.536	15	448	422	69	31.6	0.12
CJJ81176_RS01030	SL1344_RS17220	26.000	8	665	417	50	28.1	2.3
CJJ81176_RS01035	SL1344_RS16570	45.349	90	267	273	258	201	8.88e-65
CJJ81176_RS01040	SL1344_RS06625	42.289	99	602	642	603	498	4.62e-171
CJJ81176_RS01045	SL1344_RS06630	43.293	95	172	180	164	115	5.06e-34
CJJ81176_RS01050	SL1344_RS10170	34.545	15	363	286	55	28.9	0.55
CJJ81176_RS09145	SL1344_RS13860	30.097	8	1150	3824	103	30.0	1.2
CJJ81176_RS01085	SL1344_RS21170	38.348	96	342	334	339	212	2.19e-67
CJJ81176_RS01090	SL1344_RS12575	29.134	84	148	141	127	65.1	4.04e-15
CJJ81176_RS01095	SL1344_RS15475	22.449	99	281	443	294	85.9	7.17e-20
CJJ81176_RS01100	SL1344_RS17900	37.662	97	395	405	385	288	2.58e-95
CJJ81176_RS01105	SL1344_RS15140	36.453	96	209	208	203	147	1.76e-45
CJJ81176_RS01110	SL1344_RS17555	43.258	98	182	184	178	159	4.07e-51
CJJ81176_RS01115	SL1344_RS04465	34.091	10	457	376	44	28.5	1.2
CJJ81176_RS01120	SL1344_RS11695	25.762	97	340	376	361	126	3.15e-34
CJJ81176_RS01125	SL1344_RS19095	30.233	32	136	320	43	25.8	1.3
CJJ81176_RS01130	SL1344_RS19230	25.735	61	202	213	136	34.3	0.004
CJJ81176_RS01135	SL1344_RS01110	40.217	98	187	185	184	161	8.68e-52
CJJ81176_RS01140	SL1344_RS17005	27.358	83	123	110	106	40.8	2.03e-06
CJJ81176_RS01145	SL1344_RS05330	37.654	70	231	219	162	82.8	2.98e-20
CJJ81176_RS01150	SL1344_RS00870	33.333	94	211	220	201	93.6	1.54e-24
CJJ81176_RS01155	SL1344_RS08300	33.065	39	627	343	248	127	2.56e-33
CJJ81176_RS01160	SL1344_RS13030	39.098	41	323	128	133	90.9	2.03e-23
CJJ81176_RS01165	SL1344_RS13035	39.018	97	393	404	387	259	3.97e-84
CJJ81176_RS01170	SL1344_RS22180	42.105	26	133	110	38	27.7	0.14
CJJ81176_RS01175	SL1344_RS19305	23.711	24	388	569	97	29.3	0.64
CJJ81176_RS01180	SL1344_RS06635	55.556	70	63	65	45	40.0	3.34e-07
CJJ81176_RS01185	SL1344_RS06640	58.974	100	117	118	117	116	8.66e-36
CJJ81176_RS09150	SL1344_RS17120	45.000	45	44	325	20	22.7	1.3
CJJ81176_RS09155	SL1344_RS03375	29.787	35	121	157	47	26.9	0.33
CJJ81176_RS01200	SL1344_RS07780	23.529	18	285	109	51	26.9	0.76
CJJ81176_RS01205	SL1344_RS01445	29.825	36	159	1289	57	26.2	1.7
CJJ81176_RS01210	SL1344_RS22020	30.649	96	436	500	447	175	2.52e-50
CJJ81176_RS01215	SL1344_RS15670	27.500	78	51	829	40	21.6	4.8
CJJ81176_RS01220	SL1344_RS04070	43.791	97	157	161	153	123	1.40e-37
CJJ81176_RS01225	SL1344_RS05100	30.769	45	87	995	39	23.5	3.0
CJJ81176_RS01230	SL1344_RS23265	27.928	24	386	921	111	28.5	1.0
CJJ81176_RS01235	SL1344_RS06470	33.459	98	252	268	266	123	8.02e-35
CJJ81176_RS01240	SL1344_RS22040	38.922	91	512	547	501	347	8.15e-115
CJJ81176_RS01245	SL1344_RS21745	42.857	89	118	122	105	85.5	1.07e-23
CJJ81176_RS01250	SL1344_RS16800	30.909	68	81	277	55	27.7	0.092
CJJ81176_RS01255	SL1344_RS05730	37.427	99	335	348	342	216	5.67e-69
CJJ81176_RS01260	SL1344_RS06765	35.000	48	73	403	40	24.3	1.00
CJJ81176_RS01265	SL1344_RS01310	33.846	25	239	256	65	46.6	4.27e-07
CJJ81176_RS01270	SL1344_RS18435	29.720	33	665	547	286	102	9.48e-24
CJJ81176_RS01275	SL1344_RS16495	40.714	96	291	257	280	185	1.60e-58
CJJ81176_RS01280	SL1344_RS18785	46.859	94	838	777	796	737	0.0
CJJ81176_RS01285	SL1344_RS19680	26.316	87	191	394	171	75.5	3.46e-17
CJJ81176_RS01290	SL1344_RS05685	33.333	46	169	404	84	29.6	0.10
CJJ81176_RS01295	SL1344_RS11285	38.776	27	176	295	49	26.9	0.77
CJJ81176_RS01300	SL1344_RS22405	25.085	64	362	334	295	48.5	2.88e-07
CJJ81176_RS01305	SL1344_RS20085	44.898	96	304	309	294	253	3.16e-84
CJJ81176_RS01310	SL1344_RS09105	31.373	53	68	59	51	27.3	0.029
CJJ81176_RS01315	SL1344_RS12785	40.268	99	151	156	149	120	1.85e-36
CJJ81176_RS01320	SL1344_RS16415	25.874	36	363	752	143	29.6	0.44
CJJ81176_RS01325	SL1344_RS01150	47.101	95	146	151	138	134	3.53e-42
CJJ81176_RS01330	SL1344_RS01155	37.154	95	263	262	253	183	3.23e-58
CJJ81176_RS01335	SL1344_RS02295	55.147	99	407	423	408	437	1.57e-153
CJJ81176_RS01340	SL1344_RS17425	55.752	97	346	347	339	369	8.27e-129
CJJ81176_RS01345	SL1344_RS06995	41.176	12	249	82	34	28.1	0.20
CJJ81176_RS01350	SL1344_RS00340	55.282	99	1089	1075	1098	1214	0.0
CJJ81176_RS01355	SL1344_RS17425	50.000	16	140	347	22	25.8	1.5
CJJ81176_RS01360	SL1344_RS00035	32.414	41	325	317	145	57.0	3.80e-10
CJJ81176_RS01365	SL1344_RS23485	37.056	95	207	322	197	114	2.17e-31
CJJ81176_RS01370	SL1344_RS09605	33.094	80	173	167	139	70.9	9.00e-17
CJJ81176_RS01375	SL1344_RS09610	33.871	82	769	671	682	352	4.44e-112
CJJ81176_RS01380	SL1344_RS11875	29.268	97	318	333	328	143	3.76e-41
CJJ81176_RS01385	SL1344_RS16460	26.250	37	205	275	80	26.2	1.7
CJJ81176_RS01390	SL1344_RS17040	43.949	97	161	158	157	137	8.40e-43
CJJ81176_RS01395	SL1344_RS01160	26.347	87	364	382	334	111	1.65e-28
CJJ81176_RS01400	SL1344_RS01255	26.087	18	250	188	46	28.5	0.41
CJJ81176_RS01405	SL1344_RS12310	53.986	88	364	463	276	302	1.28e-100
CJJ81176_RS01405	SL1344_RS12310	26.891	88	364	463	119	47.8	6.33e-07
CJJ81176_RS01410	SL1344_RS15145	35.547	98	258	253	256	166	1.34e-51
CJJ81176_RS01415	SL1344_RS15450	32.937	98	217	268	252	107	2.02e-29
CJJ81176_RS01420	SL1344_RS00915	49.541	86	126	126	109	112	4.28e-34
CJJ81176_RS01425	SL1344_RS00920	40.502	98	282	284	279	203	2.84e-65
CJJ81176_RS01430	SL1344_RS00925	43.019	96	274	263	265	233	1.96e-77
CJJ81176_RS01435	SL1344_RS04445	37.069	74	296	377	232	152	2.54e-44
CJJ81176_RS01440	SL1344_RS12545	29.630	85	222	277	189	99.4	4.59e-26
CJJ81176_RS01445	SL1344_RS07770	28.261	64	133	594	92	28.5	0.17
CJJ81176_RS01450	SL1344_RS03955	28.814	91	249	257	236	69.3	7.76e-15
CJJ81176_RS01455	SL1344_RS04030	21.260	96	228	251	254	49.3	4.08e-08
CJJ81176_RS01460	SL1344_RS23025	40.476	21	203	1171	42	31.6	0.042
CJJ81176_RS01465	SL1344_RS04025	28.338	96	380	385	367	157	2.00e-45
CJJ81176_RS01470	SL1344_RS04015	32.854	96	427	429	417	251	5.40e-80
CJJ81176_RS01475	SL1344_RS04035	25.882	74	201	228	170	55.1	2.88e-10
CJJ81176_RS01480	SL1344_RS22275	30.392	98	104	105	102	47.8	2.50e-09
CJJ81176_RS01485	SL1344_RS22275	26.733	88	112	105	101	52.8	4.33e-11
CJJ81176_RS01490	SL1344_RS04755	22.388	38	178	427	67	26.6	1.2
CJJ81176_RS01495	SL1344_RS08900	35.789	99	181	194	190	88.2	4.76e-23
CJJ81176_RS01500	SL1344_RS22980	22.500	64	352	360	240	47.4	7.90e-07
CJJ81176_RS01505	SL1344_RS15590	32.297	98	402	420	418	189	1.03e-56
CJJ81176_RS01510	SL1344_RS03440	26.000	95	255	250	250	73.2	2.50e-16
CJJ81176_RS01515	SL1344_RS13685	31.733	97	357	386	375	147	1.01e-41
CJJ81176_RS01520	SL1344_RS10665	26.235	86	364	359	324	106	8.77e-27
CJJ81176_RS01525	SL1344_RS09850	31.776	90	560	560	535	230	2.75e-69
CJJ81176_RS01530	SL1344_RS09855	30.675	95	342	331	326	179	1.63e-54
CJJ81176_RS01535	SL1344_RS10935	34.921	21	276	1040	63	27.3	1.6
CJJ81176_RS01540	SL1344_RS02160	41.118	98	615	620	608	449	2.98e-152
CJJ81176_RS01545	SL1344_RS03500	31.667	85	136	150	120	56.2	8.76e-12
CJJ81176_RS01550	SL1344_RS18800	34.375	8	398	236	32	29.3	0.45
CJJ81176_RS01555	SL1344_RS20410	31.933	97	235	251	238	123	1.84e-35
CJJ81176_RS01560	SL1344_RS12880	42.199	73	387	449	282	246	2.25e-78
CJJ81176_RS01565	SL1344_RS04750	40.055	99	358	362	362	265	1.51e-87
CJJ81176_RS01570	SL1344_RS09100	36.111	92	116	114	108	64.7	1.24e-15
CJJ81176_RS01575	SL1344_RS05885	47.896	95	324	317	309	305	3.41e-104
CJJ81176_RS01580	SL1344_RS05880	39.640	98	328	359	333	224	6.43e-72
CJJ81176_RS01585	SL1344_RS09380	36.111	71	48	124	36	25.0	0.18
CJJ81176_RS01590	SL1344_RS23105	32.558	37	117	303	43	25.0	1.6
CJJ81176_RS01595	SL1344_RS12950	59.124	100	137	143	137	171	8.04e-57
CJJ81176_RS01600	SL1344_RS13200	37.349	86	94	86	83	49.3	2.99e-10
CJJ81176_RS01605	SL1344_RS02060	61.307	100	198	200	199	261	8.79e-91
CJJ81176_RS01610	SL1344_RS09575	36.034	96	368	383	358	253	1.56e-82
CJJ81176_RS01615	SL1344_RS09615	24.889	76	247	309	225	53.5	2.91e-09
CJJ81176_RS01620	SL1344_RS09620	23.932	82	258	295	234	52.8	6.12e-09
CJJ81176_RS01625	SL1344_RS20555	35.033	99	879	928	922	516	1.25e-170
CJJ81176_RS01630	SL1344_RS07490	54.348	10	453	459	46	57.4	8.78e-10
CJJ81176_RS01635	SL1344_RS00260	25.182	81	335	306	274	78.6	2.32e-17
CJJ81176_RS01640	SL1344_RS14600	28.814	78	147	141	118	57.0	4.78e-12
CJJ81176_RS01645	SL1344_RS21835	51.312	99	941	941	953	907	0.0
CJJ81176_RS01650	SL1344_RS12220	23.502	82	261	269	217	35.4	0.002
CJJ81176_RS01655	SL1344_RS02560	30.303	80	41	259	33	20.4	6.8
CJJ81176_RS01660	SL1344_RS08610	32.345	82	416	520	371	162	6.58e-46
CJJ81176_RS01665	SL1344_RS08615	34.362	90	533	531	486	234	2.81e-71
CJJ81176_RS01670	SL1344_RS08620	29.648	97	199	452	199	92.4	6.22e-23
CJJ81176_RS01675	SL1344_RS08625	51.688	98	392	397	385	395	2.89e-137
